GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM,X_COORD,Y_COORD
1.0,20.0,6,4.0,4.0,2.0,6.0,6.0,6.0,5.0,성산일출봉,126.9405375,33.45913497
1.0,20.0,36,2.0,3.0,5.0,4.0,5.0,2.0,4.0,숙성도실버,126.5296618,33.498443
1.0,30.0,2,3.0,1.0,2.0,1.0,6.0,3.0,4.0,포도뮤지엄,126.3859695,33.31927276
1.0,20.0,11,4.0,4.0,2.0,6.0,6.0,6.0,3.0,별방진,126.8828987,33.52677198
1.0,20.0,2,4.0,1.0,4.0,2.0,7.0,3.0,5.0,유리섬박물관,126.6024858,37.21973129
1.0,20.0,15,7.0,2.0,3.0,7.0,3.0,2.0,4.0,아꼬운디,127.2950517,38.18700162
1.0,20.0,5,4.0,2.0,4.0,2.0,7.0,7.0,5.0,함덕해수욕장,126.6692389,33.54306157
1.0,50.0,9,4.0,2.0,2.0,2.0,3.0,6.0,3.0,교래향,126.6763487,33.43506322
0.0,30.0,5,2.0,6.0,6.0,4.0,2.0,6.0,5.0,레츠고렌트카,126.5026297,33.51268355
0.0,20.0,20,2.0,1.0,2.0,2.0,6.0,5.0,5.0,금복식당,126.5283141,33.51279302
0.0,20.0,21,5.0,5.0,3.0,2.0,3.0,2.0,4.0,카페무,,
1.0,30.0,9,1.0,1.0,1.0,1.0,7.0,5.0,5.0,우진해장국,126.5200013,33.5115169
0.0,20.0,13,1.0,1.0,4.0,4.0,3.0,2.0,5.0,바다다,126.436715,33.23690685
1.0,30.0,17,2.0,2.0,4.0,2.0,6.0,5.0,4.0,이중섭미술관,126.564888,33.24590378
1.0,20.0,21,2.0,2.0,6.0,2.0,2.0,7.0,5.0,파스쿠찌 제주용담해안도로점,126.4931018,33.51940684
0.0,30.0,17,2.0,1.0,2.0,4.0,6.0,5.0,4.0,알작지,126.4395668,33.49600182
1.0,20.0,12,3.0,1.0,5.0,7.0,5.0,3.0,5.0,임창정의소주한잔 서귀포점,126.5640252,33.24764271
1.0,20.0,13,4.0,2.0,5.0,4.0,4.0,7.0,4.0,어음리억새군락지,126.368172,33.37764356
0.0,30.0,3,4.0,4.0,5.0,2.0,7.0,2.0,4.0,오후다섯시 두가지착각 조차도,126.6485621,33.5521233
1.0,50.0,13,4.0,1.0,3.0,3.0,4.0,7.0,5.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,20.0,32,3.0,4.0,4.0,4.0,7.0,5.0,5.0,김서방재첩해장국,126.4829511,33.48362947
1.0,20.0,3,3.0,3.0,3.0,4.0,5.0,4.0,4.0,오는정김밥,126.5676211,33.24959557
1.0,40.0,21,2.0,3.0,5.0,3.0,2.0,6.0,3.0,서귀포매일올레시장,126.5632316,33.25015006
0.0,40.0,13,1.0,1.0,4.0,2.0,6.0,2.0,5.0,제주배럴서프스쿨,126.4135665,33.26060269
1.0,30.0,12,4.0,4.0,3.0,3.0,4.0,6.0,5.0,김녕해수욕장,126.759314,33.55743886
1.0,30.0,23,2.0,3.0,4.0,3.0,4.0,5.0,4.0,파리바게뜨 제주공항렌터카하우스점,126.4919499,33.50469721
1.0,20.0,19,4.0,5.0,2.0,1.0,5.0,7.0,4.0,CU 서귀포동문점,126.5665952,33.24959921
1.0,20.0,9,5.0,2.0,3.0,2.0,6.0,3.0,3.0,신해바라기분식 본점,126.5259428,33.51421389
1.0,30.0,17,4.0,1.0,6.0,3.0,3.0,7.0,4.0,제주약수터 본점,126.5616661,33.24775163
1.0,30.0,5,3.0,4.0,3.0,4.0,3.0,3.0,4.0,상상 함덕점,126.6622527,33.54323024
1.0,40.0,20,4.0,1.0,7.0,2.0,6.0,6.0,4.0,제주돔베고기집,126.4783513,33.48778096
1.0,20.0,3,2.0,2.0,1.0,3.0,7.0,4.0,5.0,비스트로낭,126.3297289,33.24903507
0.0,20.0,8,6.0,6.0,5.0,6.0,2.0,5.0,4.0,리치망고 월정점,126.8098103,33.55616532
1.0,30.0,4,5.0,5.0,2.0,5.0,6.0,3.0,5.0,마이피기팬트리,126.8881322,33.50869972
0.0,40.0,4,2.0,2.0,2.0,2.0,2.0,4.0,4.0,삽교호관광지,126.8247968,36.88887847
0.0,30.0,6,3.0,2.0,4.0,5.0,7.0,2.0,3.0,동광식당,128.4250112,34.84487123
1.0,30.0,22,3.0,1.0,6.0,3.0,5.0,7.0,5.0,보룡제과,126.9152166,33.44800699
1.0,30.0,40,4.0,2.0,5.0,4.0,6.0,5.0,4.0,제주국제공항 JDC면세점,126.4928945,33.50696767
1.0,20.0,9,3.0,5.0,1.0,3.0,3.0,2.0,3.0,도두봉,126.4683501,33.50798635
0.0,20.0,38,4.0,3.0,6.0,3.0,6.0,3.0,4.0,절물자연휴양림,126.6280113,33.43915259
1.0,20.0,19,5.0,2.0,5.0,4.0,3.0,7.0,4.0,우도등대,126.9660906,33.49309193
0.0,20.0,19,2.0,2.0,3.0,3.0,5.0,3.0,5.0,오조로 80번길,,
0.0,30.0,14,1.0,1.0,6.0,5.0,2.0,4.0,5.0,현대사우나,126.5761114,33.25667555
1.0,30.0,22,2.0,2.0,2.0,3.0,6.0,5.0,5.0,쇠소깍,126.6224051,33.25424607
1.0,30.0,12,4.0,1.0,1.0,4.0,7.0,7.0,5.0,울트라마린,126.2060644,33.36946377
1.0,20.0,35,2.0,2.0,4.0,4.0,3.0,4.0,4.0,국화저수지,126.4656998,37.74485112
1.0,30.0,4,4.0,4.0,5.0,4.0,6.0,7.0,4.0,강화전등사남문식당,126.4901709,37.63090414
0.0,20.0,7,7.0,2.0,7.0,1.0,7.0,7.0,5.0,중문대포주상절리대,126.4260174,33.23799399
0.0,20.0,5,3.0,5.0,5.0,3.0,7.0,4.0,5.0,꽃지해안공원,126.3372353,36.49922181
1.0,40.0,12,4.0,2.0,3.0,5.0,7.0,2.0,4.0,그루브,126.240012,33.39373968
0.0,40.0,3,2.0,1.0,1.0,2.0,6.0,6.0,2.0,비자림국수집,126.810443,33.49274963
0.0,20.0,3,5.0,6.0,7.0,3.0,4.0,3.0,4.0,강화자연사박물관,126.4346889,37.7745353
0.0,40.0,2,2.0,1.0,1.0,2.0,6.0,6.0,5.0,비자림,126.8099875,33.49040837
1.0,20.0,8,2.0,1.0,4.0,4.0,6.0,6.0,5.0,성산일출봉,126.9405375,33.45913497
0.0,40.0,3,1.0,2.0,6.0,1.0,2.0,7.0,4.0,이치카,126.6276991,33.29012706
1.0,20.0,27,3.0,3.0,3.0,3.0,6.0,5.0,2.0,광치기해변,126.9238966,33.45231691
1.0,20.0,10,4.0,4.0,2.0,5.0,1.0,2.0,4.0,해신짬뽕,126.9576034,33.51326902
1.0,30.0,4,2.0,2.0,3.0,6.0,4.0,7.0,5.0,뉴제주렌터카,126.502568,33.50992804
1.0,30.0,10,4.0,2.0,5.0,4.0,6.0,5.0,5.0,올레길 7코스(서귀포-월평 올레),126.5153097,33.23738579
1.0,20.0,11,4.0,2.0,4.0,3.0,2.0,4.0,4.0,아이스크림연구소카페,126.959664,33.49356245
1.0,20.0,20,1.0,1.0,2.0,2.0,1.0,3.0,5.0,더런드리 제주도두점,126.4662571,33.50250652
1.0,20.0,7,1.0,1.0,1.0,1.0,1.0,2.0,4.0,산굼부리,126.693832,33.43257409
0.0,30.0,3,3.0,3.0,3.0,2.0,6.0,5.0,5.0,위미장가네닭곰탕,126.6573912,33.27465574
1.0,20.0,10,1.0,1.0,4.0,1.0,4.0,4.0,5.0,국제리더스클럽,126.6527451,33.55141203
0.0,30.0,8,4.0,2.0,1.0,2.0,6.0,3.0,4.0,세일마트 지세포점,128.6980289,34.8360841
0.0,40.0,4,1.0,2.0,2.0,2.0,2.0,3.0,5.0,금능해수욕장,126.2358899,33.39044882
1.0,30.0,14,2.0,2.0,5.0,3.0,3.0,6.0,3.0,올래국수 본점,126.4972672,33.49152862
1.0,20.0,10,2.0,2.0,3.0,6.0,6.0,7.0,4.0,애월농협하나로마트,126.3223364,33.46049333
0.0,30.0,25,2.0,4.0,4.0,3.0,3.0,4.0,3.0,온담국수 제주국제공항점,126.4936151,33.50704365
1.0,40.0,13,2.0,1.0,2.0,3.0,1.0,4.0,5.0,대정오일시장,126.2483554,33.22045762
0.0,20.0,15,2.0,1.0,2.0,2.0,6.0,5.0,4.0,우도자연식당,126.9525881,33.52439476
0.0,30.0,6,3.0,2.0,1.0,1.0,6.0,4.0,4.0,마보기,126.392997,33.32038021
1.0,30.0,14,1.0,2.0,1.0,4.0,3.0,5.0,5.0,제주동문재래시장,126.5260174,33.51158514
1.0,20.0,25,2.0,2.0,6.0,3.0,6.0,6.0,4.0,하올람커피,126.5654172,33.2473843
0.0,20.0,6,4.0,2.0,4.0,2.0,6.0,6.0,4.0,다운타우너 제주애월,126.3097228,33.46327185
0.0,40.0,9,1.0,2.0,2.0,4.0,2.0,4.0,5.0,서귀포예술의전당,126.5507905,33.24633333
0.0,20.0,8,1.0,1.0,1.0,3.0,6.0,7.0,5.0,아끈다랑쉬오름,126.830647,33.4741391
1.0,20.0,16,2.0,4.0,4.0,4.0,6.0,3.0,5.0,큰어멍식당,126.5221172,33.2443078
1.0,30.0,2,7.0,1.0,1.0,3.0,7.0,7.0,4.0,포도뮤지엄,126.3859695,33.31927276
1.0,20.0,5,6.0,4.0,7.0,1.0,1.0,2.0,3.0,J1카트클럽,126.6886562,33.54599701
1.0,30.0,9,4.0,2.0,2.0,4.0,2.0,7.0,5.0,자구리문화예술공원,126.5673829,33.24174695
0.0,20.0,4,2.0,1.0,1.0,4.0,1.0,7.0,5.0,랜딩커피,126.9189054,33.43548966
1.0,30.0,23,4.0,5.0,3.0,2.0,7.0,2.0,5.0,전주한옥마을,127.1525571,35.81482431
1.0,20.0,10,4.0,4.0,4.0,4.0,2.0,5.0,5.0,철새 천연기념물 희귀새도래및철새서식지,126.8921165,33.50353707
0.0,20.0,31,4.0,1.0,6.0,7.0,2.0,7.0,4.0,월정모살길,126.7809447,33.56317348
0.0,20.0,26,2.0,1.0,6.0,2.0,7.0,5.0,5.0,빠빠라기 신제주점,126.4902183,33.48798362
0.0,30.0,6,1.0,6.0,1.0,3.0,6.0,6.0,5.0,체면,126.2843663,33.24831347
0.0,20.0,11,5.0,2.0,3.0,3.0,4.0,5.0,4.0,스니프,126.5457453,33.47501465
0.0,40.0,11,2.0,6.0,1.0,1.0,7.0,5.0,2.0,카페노티드 제주애월,126.3097228,33.46327185
0.0,40.0,2,1.0,4.0,4.0,1.0,1.0,4.0,3.0,히비 안도 코하쿠,,
1.0,30.0,23,4.0,1.0,4.0,3.0,6.0,3.0,4.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,20.0,26,2.0,3.0,4.0,3.0,5.0,5.0,4.0,풍차로가는길,126.1745476,33.3422917
1.0,20.0,26,2.0,2.0,7.0,4.0,3.0,5.0,4.0,제주레일바이크,126.8369456,33.46462116
1.0,40.0,12,4.0,4.0,4.0,5.0,5.0,4.0,4.0,루스트플레이스 서귀포점,126.5073092,33.25358006
0.0,20.0,7,2.0,2.0,3.0,3.0,6.0,6.0,4.0,연미정,126.5119154,37.77094871
0.0,20.0,4,2.0,3.0,2.0,3.0,6.0,5.0,2.0,대천키조개삼합,126.5131191,36.3130203
1.0,30.0,3,6.0,1.0,1.0,1.0,7.0,7.0,5.0,블루보틀 제주 카페,126.7508653,33.433277
1.0,30.0,24,4.0,6.0,5.0,1.0,1.0,7.0,5.0,고산의낮고산의밤,126.1797329,33.30339887
1.0,20.0,13,5.0,5.0,5.0,3.0,5.0,6.0,5.0,비밀의숲,126.7549321,33.45360918
1.0,30.0,4,4.0,2.0,5.0,4.0,3.0,6.0,5.0,일번렌트카,126.4869885,33.50325406
1.0,20.0,2,1.0,1.0,4.0,3.0,7.0,3.0,4.0,모뉴에트,126.9022249,33.49148199
1.0,20.0,15,2.0,1.0,3.0,2.0,3.0,5.0,5.0,카페원웨이,126.1931484,33.36251129
1.0,30.0,2,2.0,1.0,2.0,4.0,3.0,7.0,3.0,조아렌트카,126.4721444,33.4963829
0.0,20.0,10,2.0,2.0,2.0,1.0,1.0,7.0,5.0,함덕해수욕장,126.6692389,33.54306157
1.0,20.0,22,5.0,2.0,5.0,6.0,2.0,4.0,5.0,숙성도 노형점,126.485028,33.48503198
1.0,40.0,5,6.0,2.0,2.0,4.0,6.0,2.0,3.0,섭지코지,126.9306092,33.42393807
0.0,20.0,20,5.0,2.0,3.0,3.0,4.0,5.0,5.0,돈사돈 서귀포점,126.4984342,33.23598989
1.0,40.0,4,1.0,1.0,1.0,1.0,7.0,1.0,4.0,도도돈까스,126.4360999,33.448795
0.0,30.0,12,5.0,1.0,4.0,2.0,2.0,5.0,3.0,교동망향대,126.239953,37.81659521
1.0,20.0,6,3.0,5.0,1.0,3.0,3.0,2.0,4.0,오저여,126.8140826,33.56151015
0.0,30.0,21,1.0,1.0,2.0,3.0,4.0,5.0,4.0,굽써,126.4487211,33.49754313
1.0,20.0,25,2.0,4.0,4.0,5.0,6.0,6.0,5.0,카페신상,126.4492253,33.4972767
1.0,20.0,7,4.0,1.0,2.0,5.0,4.0,3.0,3.0,명월국민학교,126.2648717,33.38873775
1.0,20.0,2,2.0,2.0,6.0,3.0,6.0,6.0,4.0,자매국수 본점,126.5170077,33.51681563
0.0,40.0,11,3.0,2.0,5.0,2.0,5.0,6.0,5.0,일미도,126.8655053,33.52500521
0.0,30.0,22,5.0,4.0,4.0,5.0,3.0,5.0,3.0,라토커피,126.5281583,33.4986717
1.0,40.0,8,3.0,4.0,3.0,4.0,5.0,4.0,4.0,새연교,126.558886,33.23853254
0.0,30.0,4,4.0,1.0,4.0,5.0,5.0,4.0,4.0,북신전통시장,128.4278549,34.85557426
1.0,20.0,6,2.0,2.0,5.0,2.0,2.0,3.0,2.0,산방산탄산온천,126.2987822,33.24902672
0.0,20.0,28,6.0,7.0,2.0,4.0,7.0,1.0,4.0,천진항,126.9501866,33.49228954
0.0,30.0,7,1.0,1.0,4.0,4.0,7.0,7.0,5.0,천황식당,128.0844973,35.19609569
1.0,30.0,14,7.0,4.0,3.0,3.0,4.0,4.0,5.0,제주현대미술관,126.265585,33.33966276
0.0,20.0,7,2.0,2.0,4.0,2.0,6.0,5.0,5.0,섭지코지,126.9306092,33.42393807
1.0,30.0,10,4.0,2.0,2.0,3.0,6.0,5.0,5.0,연화차,126.7147714,33.48757689
1.0,20.0,17,4.0,5.0,2.0,1.0,5.0,7.0,5.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,20.0,23,5.0,3.0,6.0,6.0,2.0,6.0,5.0,앙뚜아네트 용담점,126.5088353,33.51618484
1.0,40.0,4,3.0,4.0,3.0,4.0,5.0,4.0,4.0,이중섭거리,126.5640039,33.24761378
0.0,20.0,29,4.0,4.0,2.0,4.0,4.0,4.0,5.0,진달래식당,126.1658003,33.32462519
0.0,30.0,9,5.0,1.0,1.0,4.0,3.0,3.0,5.0,버거307 제주함덕점,126.6670361,33.54248946
1.0,30.0,71,4.0,1.0,4.0,5.0,6.0,6.0,3.0,코데인커피로스터스,126.2961753,33.23516229
1.0,20.0,11,4.0,4.0,2.0,5.0,1.0,2.0,4.0,안녕육지사람,126.9572042,33.51512167
1.0,20.0,20,2.0,3.0,6.0,4.0,2.0,3.0,4.0,제스토리,126.5149177,33.23609313
1.0,30.0,10,7.0,1.0,1.0,7.0,7.0,7.0,5.0,월정리해수욕장,126.7958051,33.55646939
1.0,20.0,20,2.0,4.0,4.0,5.0,6.0,6.0,4.0,다랑쉬오름,126.8215359,33.47768586
0.0,20.0,17,3.0,2.0,4.0,2.0,7.0,2.0,4.0,드림회센터,126.5629098,33.24903362
1.0,30.0,26,4.0,1.0,6.0,3.0,3.0,7.0,4.0,봉추반점,126.9542168,33.50792311
1.0,30.0,12,1.0,2.0,4.0,4.0,6.0,4.0,4.0,성산일출봉,126.9405375,33.45913497
1.0,20.0,4,4.0,2.0,4.0,4.0,6.0,6.0,4.0,원담,126.5287635,33.50216858
1.0,20.0,6,4.0,1.0,4.0,4.0,6.0,6.0,5.0,파라바베큐,126.5309362,33.50178643
1.0,30.0,12,3.0,2.0,3.0,2.0,6.0,4.0,4.0,GS25 제주세화해변점,126.8590684,33.52473118
1.0,20.0,9,4.0,4.0,2.0,6.0,6.0,6.0,3.0,광치기해변,126.9238966,33.45231691
1.0,40.0,2,1.0,4.0,1.0,1.0,2.0,1.0,5.0,중문수두리보말칼국수,126.4249994,33.25156774
1.0,30.0,2,3.0,1.0,1.0,3.0,7.0,1.0,5.0,소인국테마파크,126.3225515,33.29056052
1.0,40.0,3,2.0,2.0,3.0,3.0,2.0,6.0,4.0,중섭이네식당,126.564187,33.24617181
0.0,20.0,5,5.0,3.0,4.0,3.0,3.0,4.0,4.0,은희네해장국 본점,126.540725,33.50852103
0.0,20.0,18,2.0,2.0,5.0,6.0,6.0,5.0,4.0,스타벅스 서귀포올레점,126.5637174,33.24827277
0.0,30.0,10,2.0,2.0,2.0,5.0,2.0,4.0,4.0,월미공원,126.6035403,37.47347124
0.0,20.0,8,4.0,1.0,3.0,6.0,6.0,2.0,5.0,옹포횟집,,
0.0,20.0,8,1.0,1.0,2.0,2.0,4.0,6.0,5.0,약천사,126.4494585,33.24623622
0.0,40.0,9,3.0,2.0,5.0,3.0,2.0,6.0,4.0,항파두리 항몽유적지,126.4079226,33.45274787
0.0,30.0,16,1.0,7.0,1.0,7.0,7.0,1.0,5.0,한라산국립공원,126.5422209,33.37666556
0.0,50.0,17,1.0,1.0,1.0,2.0,7.0,1.0,3.0,예산가마솥장수촌설렁탕,126.5357148,33.4853783
1.0,20.0,31,4.0,2.0,4.0,2.0,7.0,7.0,5.0,한림수협위판장,126.2615019,33.41610441
1.0,20.0,12,2.0,3.0,6.0,4.0,2.0,3.0,4.0,제주약수터 본점,126.5616661,33.24775163
1.0,30.0,4,2.0,2.0,2.0,2.0,6.0,5.0,4.0,밤의테이블,126.8550662,33.52338859
1.0,20.0,17,4.0,2.0,4.0,3.0,2.0,4.0,4.0,산굼부리,126.693832,33.43257409
0.0,50.0,13,4.0,3.0,3.0,5.0,3.0,3.0,4.0,한라산둘레길 안내센터,126.4744626,33.3098899
1.0,20.0,7,5.0,4.0,4.0,4.0,3.0,6.0,5.0,인스밀,126.2292343,33.23848105
1.0,50.0,3,2.0,1.0,2.0,2.0,2.0,2.0,5.0,휴애리자연생활공원,126.6354098,33.30941046
1.0,20.0,3,3.0,2.0,1.0,1.0,6.0,2.0,4.0,산방산탄산온천,126.2987822,33.24902672
1.0,20.0,11,6.0,4.0,2.0,4.0,7.0,7.0,4.0,화순별곡,126.3331802,33.24106529
1.0,20.0,19,4.0,4.0,4.0,4.0,2.0,5.0,5.0,카페책자국,126.9076776,33.49623943
0.0,50.0,9,1.0,1.0,1.0,1.0,4.0,4.0,4.0,모헨,126.5169029,33.24109408
0.0,20.0,11,5.0,3.0,4.0,3.0,3.0,4.0,4.0,고집돌우럭 제주공항점,126.5280585,33.51625415
1.0,40.0,8,3.0,3.0,2.0,2.0,3.0,2.0,5.0,한남리머체왓숲길,126.6663211,33.33234808
1.0,30.0,11,4.0,3.0,2.0,4.0,6.0,1.0,2.0,협재해수욕장,126.2391575,33.39386608
1.0,20.0,18,3.0,3.0,3.0,3.0,6.0,5.0,4.0,섭지코지,126.9306092,33.42393807
0.0,20.0,8,2.0,3.0,2.0,3.0,6.0,5.0,4.0,패밀리랜드,126.891617,35.223688
1.0,20.0,7,2.0,2.0,6.0,4.0,5.0,5.0,4.0,아베베베이커리,126.5287906,33.51265509
0.0,20.0,20,5.0,5.0,3.0,2.0,3.0,2.0,4.0,돌담흑돼지 연동,126.490839,33.48673295
1.0,20.0,13,2.0,3.0,4.0,3.0,5.0,5.0,4.0,스타벅스 제주중문점,126.4126826,33.25123699
0.0,40.0,17,3.0,2.0,5.0,2.0,5.0,6.0,5.0,오름나그네,126.7119625,33.45910045
0.0,20.0,18,1.0,4.0,2.0,3.0,1.0,6.0,5.0,아르떼뮤지엄 여수,127.7457754,34.75069462
1.0,50.0,2,2.0,4.0,4.0,4.0,3.0,5.0,3.0,서울앵무새 제주점,126.4166379,33.26965137
0.0,40.0,31,3.0,2.0,5.0,3.0,2.0,6.0,4.0,광치기해변,126.9238966,33.45231691
0.0,30.0,3,4.0,2.0,1.0,2.0,6.0,3.0,3.0,탑마트 장승포점,128.7303866,34.8710692
1.0,20.0,3,1.0,2.0,4.0,2.0,5.0,5.0,5.0,올레길 10코스(화순-모슬포 올레),126.2932099,33.21689044
1.0,20.0,8,4.0,2.0,4.0,4.0,2.0,6.0,5.0,돌담땅콩국수,126.313012,33.46357862
1.0,30.0,7,3.0,2.0,5.0,3.0,3.0,2.0,3.0,유동커피,126.5638003,33.24452588
1.0,20.0,8,4.0,2.0,5.0,6.0,5.0,5.0,4.0,올리브영 제주중문점,126.4132429,33.25089071
1.0,30.0,28,2.0,3.0,6.0,5.0,7.0,7.0,4.0,돈사촌,126.572547,33.25522074
1.0,20.0,13,4.0,4.0,4.0,4.0,2.0,5.0,5.0,우도,126.9555823,33.50441997
0.0,30.0,12,1.0,1.0,2.0,3.0,4.0,3.0,5.0,제주스럽닭 서귀포올레점,126.5626084,33.24427285
1.0,30.0,11,3.0,1.0,2.0,2.0,5.0,4.0,5.0,딜레탕트,126.6284234,33.53509115
0.0,30.0,14,1.0,1.0,4.0,2.0,1.0,4.0,4.0,제주동문시장,126.5283034,33.51278396
0.0,20.0,13,7.0,2.0,7.0,1.0,7.0,7.0,5.0,올레길 1코스(시흥-광치기 올레),126.9063665,33.47866074
1.0,20.0,18,4.0,1.0,7.0,5.0,2.0,6.0,5.0,신산공원,126.5331605,33.50701956
1.0,20.0,8,2.0,3.0,6.0,1.0,6.0,6.0,4.0,제주시민속오일시장,126.4754837,33.49724097
1.0,20.0,8,6.0,2.0,6.0,1.0,7.0,2.0,3.0,오설록티뮤지엄,126.2894893,33.30591329
1.0,20.0,24,1.0,1.0,2.0,2.0,1.0,3.0,5.0,아침미소목장,126.5860158,33.45475699
0.0,40.0,50,1.0,1.0,1.0,1.0,1.0,4.0,3.0,전주한옥마을,127.1525571,35.81482431
0.0,40.0,21,2.0,2.0,3.0,3.0,6.0,2.0,4.0,제주특별자치도농업기술원 서부농업기술센터,,
1.0,30.0,4,3.0,2.0,3.0,2.0,6.0,4.0,1.0,윗세오름,126.5210199,33.36073344
1.0,20.0,16,1.0,1.0,6.0,4.0,1.0,7.0,5.0,선녀바위,126.934181,33.42699829
1.0,20.0,6,4.0,1.0,4.0,4.0,3.0,7.0,5.0,서귀포 치유의 숲,126.9238966,33.45231691
1.0,20.0,5,7.0,1.0,7.0,4.0,3.0,7.0,5.0,협재해수욕장,126.2391575,33.39386608
1.0,30.0,13,2.0,1.0,3.0,1.0,4.0,2.0,5.0,천아계곡,126.4592561,33.39669733
1.0,20.0,5,3.0,1.0,4.0,4.0,5.0,2.0,5.0,제주김만복 본점,126.5089219,33.4970354
0.0,30.0,17,2.0,2.0,4.0,2.0,3.0,4.0,5.0,신화테마파크,126.3152821,33.30475888
1.0,40.0,2,3.0,1.0,3.0,4.0,3.0,4.0,3.0,천지연폭포,126.5545223,33.24721232
1.0,20.0,19,3.0,5.0,3.0,5.0,3.0,5.0,4.0,우도예쁘다,126.9655109,33.51134384
1.0,40.0,3,4.0,3.0,1.0,3.0,1.0,6.0,5.0,카멜리아힐,126.3700095,33.28963443
0.0,20.0,35,4.0,3.0,6.0,3.0,6.0,3.0,4.0,바이러닉 에스프레소바 제주도점,126.4445686,33.49767605
1.0,20.0,15,3.0,3.0,4.0,4.0,6.0,4.0,5.0,연돈,126.4071581,33.25889529
0.0,30.0,14,4.0,3.0,5.0,4.0,1.0,3.0,4.0,듀포레,126.5001034,33.51852289
1.0,30.0,14,4.0,2.0,5.0,4.0,6.0,5.0,4.0,서귀포칠십리시공원,126.5541939,33.24638164
1.0,20.0,23,4.0,2.0,2.0,3.0,6.0,6.0,4.0,아베베베이커리,126.5287906,33.51265509
0.0,20.0,30,3.0,2.0,4.0,2.0,7.0,2.0,4.0,왓츠유어플레이버,126.5289265,33.49909657
1.0,30.0,5,1.0,1.0,1.0,1.0,7.0,7.0,5.0,대정농협 하나로마트,126.2641991,33.23404408
1.0,20.0,13,1.0,2.0,2.0,2.0,3.0,5.0,4.0,소심한책방,126.9024412,33.49049761
0.0,40.0,6,4.0,1.0,1.0,2.0,1.0,6.0,5.0,대한성공회 강화성당,126.4863004,37.74867268
1.0,30.0,12,2.0,2.0,4.0,2.0,6.0,5.0,5.0,새별오름,126.3577307,33.36627759
1.0,40.0,3,1.0,1.0,1.0,1.0,7.0,7.0,5.0,함덕해장국,126.6787726,33.54027099
1.0,30.0,27,2.0,3.0,6.0,5.0,7.0,7.0,5.0,새별오름,126.3577307,33.36627759
0.0,20.0,9,6.0,2.0,1.0,6.0,5.0,2.0,4.0,대화해장국 화순점,126.3206029,33.2499665
1.0,20.0,14,1.0,7.0,1.0,1.0,7.0,7.0,5.0,삼양검은모래해변입구교차로,126.5872725,33.52135403
1.0,20.0,21,1.0,2.0,2.0,2.0,3.0,5.0,3.0,다빈이네잡화점,126.7842455,33.47167776
1.0,20.0,8,1.0,1.0,4.0,3.0,7.0,3.0,4.0,취다선 티앤메디테이션,126.9127039,33.47184922
1.0,30.0,28,5.0,2.0,5.0,4.0,5.0,1.0,4.0,라라카페 더블루,126.4846916,33.48550843
0.0,40.0,10,3.0,2.0,5.0,3.0,2.0,6.0,4.0,잇칸시타,126.3702399,33.47706737
0.0,20.0,11,1.0,1.0,1.0,1.0,7.0,1.0,5.0,대춘해장국 노형점,126.484395,33.48761692
0.0,30.0,10,4.0,4.0,4.0,4.0,4.0,4.0,3.0,아라리오뮤지엄 탑동시네마,126.5233917,33.51739573
0.0,20.0,29,2.0,2.0,1.0,1.0,4.0,6.0,4.0,검멀레마을회,,
1.0,20.0,12,1.0,1.0,4.0,1.0,4.0,7.0,4.0,구좌농협하나로마트 우도점,126.9537253,33.50528303
1.0,20.0,5,1.0,1.0,3.0,1.0,7.0,1.0,5.0,바람,126.7927607,33.55516243
1.0,20.0,5,4.0,2.0,5.0,4.0,4.0,7.0,3.0,회심,126.5644565,33.47842133
1.0,30.0,8,4.0,1.0,1.0,4.0,7.0,7.0,5.0,커피빈 제주애월DT점,126.3635817,33.47806026
1.0,30.0,19,1.0,5.0,4.0,3.0,4.0,6.0,5.0,카페아오오,126.879959,33.37909439
1.0,40.0,4,1.0,4.0,1.0,1.0,2.0,1.0,3.0,성이시돌목장,126.3273211,33.34776988
0.0,30.0,13,1.0,1.0,2.0,1.0,2.0,4.0,4.0,우리들회식당,128.7036523,34.82953434
1.0,30.0,5,1.0,1.0,6.0,2.0,7.0,2.0,5.0,욕지도 제2출렁다리,128.2721998,34.62468914
0.0,20.0,13,4.0,4.0,2.0,4.0,4.0,4.0,4.0,어머니빵집,126.4888475,33.49164204
0.0,40.0,21,1.0,3.0,3.0,3.0,5.0,3.0,5.0,봄날,126.3095913,33.4624594
1.0,20.0,17,2.0,2.0,1.0,4.0,7.0,4.0,5.0,성산일출봉,126.9405375,33.45913497
0.0,30.0,10,3.0,2.0,2.0,4.0,2.0,5.0,4.0,월라봉,126.6057134,33.26719127
1.0,20.0,9,7.0,7.0,7.0,7.0,7.0,1.0,5.0,ODE Music Bar 오드,126.2458922,33.39824293
0.0,40.0,20,1.0,4.0,3.0,1.0,7.0,4.0,5.0,삼무공원,126.4915198,33.4917504
1.0,30.0,6,1.0,1.0,4.0,2.0,5.0,3.0,4.0,두갓,126.4492954,33.46461057
