GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM
1.0,20.0,10,2.0,3.0,3.0,2.0,5.0,4.0,5.0,성산포JC공원
1.0,40.0,14,1.0,4.0,1.0,1.0,2.0,1.0,5.0,정방폭포
1.0,40.0,11,6.0,4.0,7.0,7.0,6.0,5.0,4.0,서귀포매일올레시장
1.0,20.0,20,6.0,3.0,6.0,2.0,3.0,3.0,4.0,섬고래
1.0,30.0,31,4.0,5.0,3.0,2.0,7.0,2.0,5.0,길거리야 한옥마을점
1.0,20.0,6,2.0,2.0,2.0,6.0,2.0,7.0,5.0,아라리오뮤지엄 탑동시네마
1.0,20.0,12,6.0,4.0,2.0,4.0,7.0,7.0,4.0,파더스가든
0.0,30.0,18,7.0,2.0,2.0,6.0,2.0,6.0,4.0,마농치킨 5호점
1.0,20.0,14,4.0,2.0,4.0,2.0,7.0,7.0,5.0,하고수동해변
0.0,20.0,14,4.0,1.0,4.0,2.0,1.0,7.0,2.0,도치돌목장
1.0,20.0,12,2.0,2.0,3.0,4.0,2.0,5.0,2.0,다람쥐식탁
0.0,20.0,4,4.0,1.0,6.0,5.0,3.0,3.0,3.0,제주현대렌트카
1.0,50.0,5,3.0,4.0,3.0,2.0,3.0,5.0,2.0,오설록티뮤지엄
1.0,30.0,9,1.0,7.0,1.0,1.0,7.0,4.0,5.0,이스트포레스트
1.0,20.0,12,2.0,1.0,7.0,4.0,5.0,5.0,5.0,제주신미짜장
0.0,20.0,6,4.0,1.0,6.0,5.0,3.0,3.0,5.0,삼합소
1.0,30.0,8,5.0,1.0,6.0,3.0,6.0,4.0,3.0,비자림국수집
0.0,30.0,2,4.0,3.0,5.0,2.0,5.0,5.0,4.0,선재도
1.0,20.0,12,1.0,7.0,1.0,1.0,7.0,7.0,5.0,잃어버린마을곤을동
1.0,20.0,8,2.0,3.0,2.0,4.0,2.0,7.0,4.0,이호테우해수욕장
1.0,40.0,5,5.0,4.0,4.0,4.0,2.0,4.0,5.0,여수해상케이블카
1.0,20.0,11,2.0,2.0,4.0,3.0,4.0,5.0,5.0,함덕해수욕장
0.0,30.0,6,4.0,2.0,5.0,3.0,2.0,3.0,4.0,제주동문재래시장
1.0,20.0,6,1.0,4.0,2.0,5.0,5.0,4.0,4.0,한라산국립공원
0.0,40.0,3,2.0,2.0,5.0,3.0,4.0,2.0,4.0,국립제주박물관
1.0,20.0,29,2.0,4.0,2.0,4.0,6.0,6.0,4.0,포토이즘박스 함덕해수욕장점
1.0,30.0,25,2.0,2.0,3.0,3.0,3.0,4.0,5.0,협재해수욕장
1.0,20.0,11,3.0,5.0,1.0,3.0,3.0,2.0,4.0,올레길 17코스(광령-제주원도심 올레)
1.0,20.0,12,2.0,1.0,2.0,5.0,3.0,7.0,5.0,아쿠아플라넷 제주
0.0,20.0,9,1.0,3.0,1.0,1.0,2.0,2.0,5.0,한라산국립공원 성판악탐방로
1.0,20.0,23,4.0,2.0,5.0,4.0,4.0,7.0,4.0,아니따파스타
1.0,20.0,5,1.0,1.0,1.0,1.0,7.0,1.0,5.0,CU 제주남조로점
1.0,30.0,9,5.0,2.0,4.0,3.0,1.0,7.0,5.0,제주해변공연장
1.0,30.0,22,4.0,3.0,5.0,5.0,5.0,6.0,5.0,저팔계깡통숯불구이
0.0,30.0,3,1.0,6.0,1.0,6.0,7.0,4.0,3.0,검은여닭도가니
0.0,40.0,6,2.0,2.0,3.0,3.0,6.0,2.0,4.0,싱싱회센타
1.0,20.0,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,카페진정성 종점
1.0,30.0,8,4.0,1.0,4.0,4.0,2.0,4.0,3.0,소심한책방
1.0,20.0,14,2.0,2.0,6.0,3.0,6.0,6.0,4.0,메이즈랜드
1.0,20.0,10,2.0,3.0,4.0,5.0,5.0,5.0,3.0,군산오름 전망대
1.0,40.0,20,2.0,2.0,4.0,3.0,2.0,2.0,4.0,선물고팡 함덕점
0.0,30.0,28,2.0,6.0,6.0,4.0,2.0,6.0,3.0,시루애월
0.0,20.0,52,1.0,1.0,3.0,2.0,1.0,6.0,5.0,태리타운
0.0,30.0,10,1.0,1.0,4.0,2.0,1.0,4.0,5.0,컴컴제주
1.0,20.0,4,2.0,5.0,5.0,5.0,4.0,5.0,4.0,월정리해수욕장
0.0,40.0,13,3.0,2.0,5.0,2.0,5.0,6.0,5.0,낭뜰에쉼팡
0.0,20.0,8,1.0,1.0,4.0,4.0,3.0,2.0,5.0,나운터횟집
1.0,20.0,19,4.0,2.0,5.0,4.0,4.0,7.0,3.0,올리브영 제주동문시장점
0.0,40.0,10,3.0,2.0,4.0,3.0,2.0,6.0,5.0,한라산국립공원 영실탐방로
1.0,30.0,7,2.0,1.0,6.0,3.0,2.0,5.0,4.0,주점부리 성산일출봉점
0.0,30.0,24,2.0,6.0,6.0,4.0,2.0,6.0,4.0,돈향기
0.0,30.0,24,1.0,1.0,2.0,1.0,6.0,7.0,5.0,제주향토음식점
1.0,20.0,34,2.0,3.0,2.0,4.0,2.0,7.0,4.0,제주공항렌트카 본사
1.0,30.0,23,2.0,1.0,6.0,2.0,5.0,5.0,4.0,서귀포 명동거리
1.0,20.0,8,2.0,2.0,2.0,2.0,2.0,6.0,5.0,왓츠유어플레이버
1.0,20.0,7,2.0,1.0,7.0,1.0,6.0,4.0,5.0,중문색달해수욕장
1.0,30.0,47,4.0,1.0,7.0,7.0,4.0,7.0,5.0,연돈볼카츠 제주성산일출봉점
1.0,40.0,4,1.0,1.0,1.0,1.0,7.0,7.0,5.0,성산일출봉
1.0,30.0,9,2.0,2.0,3.0,6.0,4.0,7.0,4.0,풍로 중문점
1.0,30.0,7,5.0,1.0,6.0,3.0,6.0,4.0,4.0,제주레일바이크
1.0,40.0,5,2.0,2.0,4.0,3.0,2.0,2.0,4.0,BBQ 제주함덕점
1.0,20.0,4,1.0,7.0,1.0,1.0,7.0,7.0,5.0,낙천아홉굿마을
1.0,20.0,9,1.0,2.0,2.0,2.0,3.0,5.0,4.0,근자C가게
1.0,50.0,3,2.0,4.0,2.0,5.0,2.0,6.0,4.0,중문고등어쌈밥 제주점
1.0,30.0,16,2.0,4.0,1.0,3.0,5.0,2.0,4.0,디아넥스호텔 레스토랑
1.0,30.0,4,2.0,1.0,2.0,4.0,3.0,7.0,4.0,형제해안도로
1.0,30.0,6,4.0,4.0,4.0,4.0,4.0,4.0,3.0,제주모슬포 알뜨르비행장 일제고사포진지
1.0,20.0,28,1.0,7.0,1.0,1.0,7.0,1.0,3.0,어멍감자탕
1.0,20.0,13,2.0,5.0,5.0,5.0,4.0,5.0,5.0,소섬바라기
1.0,20.0,9,6.0,1.0,1.0,1.0,4.0,5.0,4.0,멜맥집
0.0,40.0,23,2.0,2.0,3.0,3.0,6.0,2.0,4.0,몽그레 제주공항점
1.0,40.0,27,2.0,3.0,5.0,3.0,2.0,6.0,4.0,제주약수터 본점
1.0,50.0,5,2.0,2.0,2.0,6.0,2.0,6.0,1.0,이정현돼지갈비강정 곽지본점
1.0,40.0,8,2.0,1.0,6.0,2.0,2.0,7.0,5.0,제주등대아구찜
1.0,30.0,5,2.0,2.0,6.0,5.0,3.0,5.0,5.0,서귀포층 패류화석산지
1.0,20.0,5,1.0,2.0,7.0,2.0,1.0,7.0,5.0,우지커피 서귀포점
1.0,30.0,19,2.0,2.0,4.0,4.0,6.0,5.0,1.0,비밀의숲
1.0,20.0,20,4.0,4.0,4.0,4.0,2.0,5.0,5.0,종달삐삐통닭
1.0,30.0,25,4.0,1.0,3.0,6.0,2.0,6.0,5.0,함덕해수욕장
1.0,60.0,3,7.0,5.0,5.0,7.0,6.0,1.0,4.0,원시어업죽방렴 탐방
0.0,40.0,5,4.0,5.0,3.0,1.0,7.0,2.0,4.0,사계진미 일도점
0.0,40.0,5,1.0,1.0,1.0,1.0,1.0,4.0,4.0,도두봉공원
0.0,20.0,5,4.0,1.0,6.0,7.0,2.0,7.0,3.0,원조미풍해장국 본점
0.0,20.0,24,4.0,1.0,6.0,7.0,2.0,7.0,5.0,서귀피안베이커리
1.0,20.0,6,6.0,2.0,6.0,1.0,7.0,2.0,5.0,더송
1.0,30.0,11,4.0,1.0,7.0,7.0,4.0,7.0,4.0,사계해변
1.0,30.0,23,2.0,1.0,6.0,3.0,2.0,5.0,4.0,스타벅스 제주협재점
1.0,30.0,5,4.0,5.0,3.0,2.0,7.0,2.0,4.0,상화식당
0.0,30.0,4,3.0,3.0,3.0,2.0,6.0,5.0,5.0,해양소공원
1.0,30.0,30,2.0,3.0,6.0,5.0,7.0,7.0,5.0,디앤디파트먼트 제주
1.0,20.0,19,2.0,2.0,3.0,6.0,6.0,7.0,3.0,제주머슴네 전복김밥 제주본점
1.0,20.0,35,7.0,1.0,1.0,7.0,1.0,6.0,5.0,탑동광장
0.0,20.0,28,4.0,3.0,4.0,4.0,5.0,3.0,4.0,자연사랑미술관
1.0,20.0,3,3.0,2.0,6.0,1.0,2.0,7.0,3.0,곶자왈
1.0,20.0,18,2.0,1.0,5.0,2.0,4.0,5.0,5.0,섭지코지
0.0,30.0,10,4.0,4.0,3.0,4.0,4.0,4.0,5.0,97도씨 해물칼국수 영종본점
1.0,30.0,16,2.0,3.0,4.0,1.0,4.0,5.0,4.0,수마포해안
0.0,30.0,21,4.0,2.0,5.0,3.0,2.0,3.0,4.0,남쪽마녀의레시피
1.0,30.0,9,2.0,2.0,2.0,2.0,6.0,5.0,4.0,책방무사
1.0,30.0,7,3.0,4.0,3.0,5.0,6.0,3.0,5.0,한담해안산책로
1.0,30.0,6,1.0,2.0,6.0,4.0,6.0,6.0,4.0,홀라인 제주평대점
1.0,20.0,27,2.0,3.0,2.0,4.0,2.0,7.0,4.0,오설록티뮤지엄
1.0,30.0,63,3.0,2.0,4.0,4.0,4.0,5.0,5.0,제주목 관아
1.0,40.0,8,3.0,2.0,2.0,4.0,2.0,6.0,4.0,중국성
0.0,30.0,23,2.0,6.0,6.0,4.0,2.0,6.0,4.0,제주동문재래시장
1.0,20.0,11,7.0,4.0,7.0,7.0,6.0,6.0,5.0,마음에온
0.0,30.0,19,2.0,6.0,6.0,4.0,2.0,6.0,5.0,하멜
0.0,30.0,16,4.0,1.0,3.0,3.0,4.0,2.0,5.0,바당길
0.0,40.0,10,4.0,7.0,3.0,5.0,5.0,6.0,5.0,수월봉전망대
0.0,20.0,23,4.0,1.0,3.0,6.0,6.0,2.0,5.0,롯데몰 김포공항점
1.0,20.0,4,2.0,3.0,7.0,4.0,6.0,3.0,5.0,비자림
1.0,20.0,19,2.0,5.0,5.0,5.0,4.0,5.0,3.0,스타벅스 성산일출봉점
1.0,20.0,6,3.0,4.0,2.0,2.0,5.0,4.0,4.0,제주올레21코스 공식안내소
0.0,20.0,16,4.0,3.0,6.0,3.0,6.0,3.0,4.0,섬소나이
1.0,20.0,10,1.0,2.0,4.0,2.0,5.0,5.0,4.0,중문대포주상절리대
1.0,20.0,29,1.0,1.0,6.0,4.0,1.0,7.0,5.0,도두봉
0.0,30.0,28,1.0,1.0,1.0,2.0,2.0,6.0,5.0,큐티파이카페
1.0,30.0,10,3.0,2.0,3.0,2.0,6.0,4.0,5.0,PUB섬노예
1.0,20.0,9,2.0,1.0,4.0,2.0,5.0,5.0,5.0,쇠머리오름
1.0,20.0,31,1.0,1.0,6.0,4.0,1.0,7.0,5.0,카페나모나모
1.0,50.0,16,1.0,4.0,1.0,1.0,1.0,6.0,5.0,노형수퍼마켙
1.0,30.0,8,5.0,2.0,3.0,4.0,2.0,5.0,4.0,올레파머스 월정점
1.0,20.0,10,2.0,2.0,6.0,3.0,6.0,6.0,4.0,비양도항
0.0,30.0,4,1.0,6.0,1.0,6.0,7.0,4.0,4.0,법환동커피
1.0,20.0,14,4.0,2.0,4.0,4.0,6.0,6.0,5.0,천제연폭포
1.0,30.0,17,4.0,1.0,1.0,4.0,7.0,7.0,3.0,제주동문재래시장
1.0,20.0,24,7.0,4.0,7.0,7.0,6.0,6.0,5.0,달콤푸딩
1.0,30.0,6,4.0,4.0,5.0,2.0,2.0,7.0,5.0,큰돈가 중문점
0.0,30.0,4,1.0,6.0,2.0,4.0,7.0,7.0,5.0,더웨이팅
1.0,20.0,19,1.0,2.0,1.0,4.0,2.0,6.0,4.0,세계의가정식
1.0,20.0,14,3.0,2.0,4.0,6.0,6.0,5.0,4.0,펜고호다 pengohoda
1.0,20.0,10,4.0,4.0,7.0,4.0,6.0,4.0,4.0,제주프리또
1.0,20.0,6,3.0,2.0,2.0,6.0,1.0,7.0,5.0,김녕해수욕장
1.0,20.0,13,2.0,2.0,4.0,6.0,2.0,7.0,5.0,애월더선셋
1.0,30.0,15,4.0,4.0,3.0,4.0,4.0,2.0,5.0,쇠소깍
1.0,30.0,7,1.0,1.0,3.0,4.0,1.0,7.0,3.0,우무
0.0,20.0,11,6.0,7.0,2.0,4.0,7.0,1.0,3.0,해저3만리
0.0,30.0,7,1.0,6.0,1.0,6.0,7.0,4.0,4.0,동선제면가
1.0,20.0,20,3.0,2.0,2.0,6.0,1.0,7.0,5.0,모알보알 제주
1.0,20.0,23,1.0,7.0,1.0,1.0,7.0,1.0,5.0,키친요디 2호관
0.0,30.0,15,2.0,1.0,5.0,4.0,3.0,7.0,4.0,착한집석쇠구이
1.0,20.0,7,2.0,2.0,3.0,6.0,6.0,7.0,4.0,다운타우너 제주애월
0.0,30.0,24,3.0,1.0,7.0,5.0,2.0,7.0,5.0,dklee
1.0,20.0,30,2.0,2.0,4.0,4.0,3.0,4.0,4.0,책방시점
0.0,20.0,5,6.0,6.0,5.0,6.0,2.0,5.0,4.0,돌하르방미술관
0.0,30.0,11,7.0,2.0,2.0,6.0,2.0,6.0,4.0,오르다
0.0,30.0,15,7.0,2.0,2.0,6.0,2.0,6.0,5.0,지미스
1.0,20.0,16,5.0,3.0,6.0,1.0,7.0,5.0,3.0,서귀포매일올레시장
1.0,30.0,4,2.0,1.0,6.0,2.0,5.0,5.0,4.0,서귀포호
1.0,40.0,6,4.0,3.0,3.0,2.0,2.0,5.0,5.0,제주현대미술관
0.0,30.0,20,4.0,3.0,5.0,4.0,1.0,3.0,3.0,제주동문시장
1.0,40.0,15,2.0,2.0,3.0,3.0,2.0,6.0,3.0,사락
1.0,40.0,5,1.0,1.0,6.0,1.0,7.0,7.0,5.0,바농오름
1.0,20.0,13,5.0,2.0,5.0,6.0,2.0,4.0,5.0,돼갈통
1.0,30.0,23,1.0,7.0,1.0,1.0,7.0,4.0,5.0,마라탕에취한날 본점
1.0,30.0,21,2.0,2.0,4.0,2.0,6.0,5.0,3.0,오하효
1.0,20.0,17,4.0,1.0,5.0,3.0,5.0,6.0,5.0,부촌
0.0,50.0,14,5.0,3.0,2.0,4.0,2.0,3.0,4.0,엘파소
1.0,20.0,8,2.0,1.0,3.0,3.0,2.0,3.0,5.0,광치기해변
1.0,30.0,6,1.0,4.0,1.0,1.0,3.0,5.0,5.0,고래해물칼국수
1.0,30.0,9,1.0,1.0,4.0,4.0,6.0,6.0,5.0,롯데호텔제주 풍차라운지
1.0,20.0,17,2.0,4.0,4.0,4.0,6.0,3.0,5.0,용머리해안
1.0,30.0,4,5.0,1.0,4.0,4.0,2.0,5.0,4.0,카페온화 영종도점
0.0,40.0,22,1.0,3.0,3.0,3.0,5.0,3.0,4.0,홀라인 협재점
1.0,30.0,20,4.0,1.0,4.0,4.0,2.0,4.0,5.0,뽀르뽀라
1.0,40.0,7,1.0,1.0,6.0,1.0,7.0,7.0,3.0,함덕주막
0.0,20.0,3,3.0,1.0,3.0,2.0,3.0,3.0,5.0,신화테마파크
1.0,20.0,9,2.0,1.0,4.0,3.0,7.0,2.0,3.0,아랑회초밥
0.0,30.0,5,2.0,2.0,2.0,4.0,4.0,7.0,4.0,해금강
1.0,20.0,14,4.0,1.0,2.0,5.0,4.0,3.0,5.0,뚱보아저씨
1.0,20.0,5,5.0,3.0,6.0,1.0,7.0,5.0,4.0,돈사돈 별관
1.0,20.0,15,5.0,2.0,3.0,2.0,6.0,3.0,5.0,제주동문재래야시장
1.0,30.0,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,알뜨르비행장
1.0,30.0,20,2.0,1.0,6.0,2.0,5.0,5.0,5.0,플레이커피랩
0.0,20.0,4,2.0,1.0,2.0,2.0,6.0,5.0,5.0,공가네구이촌
1.0,20.0,6,3.0,4.0,2.0,3.0,5.0,5.0,5.0,올레길 19코스(조천-김녕 올레)
1.0,30.0,11,1.0,1.0,4.0,1.0,4.0,3.0,5.0,원앤온리
1.0,20.0,15,5.0,5.0,5.0,4.0,5.0,6.0,4.0,춘심이네 본점
0.0,30.0,10,2.0,3.0,2.0,3.0,6.0,5.0,4.0,제주중문관광단지
0.0,30.0,4,2.0,2.0,1.0,2.0,3.0,4.0,3.0,한라식당
1.0,30.0,32,1.0,1.0,7.0,1.0,1.0,7.0,5.0,우진해장국
1.0,20.0,9,4.0,1.0,7.0,5.0,2.0,6.0,5.0,점점
1.0,20.0,19,6.0,3.0,6.0,2.0,3.0,3.0,4.0,금능해수욕장
1.0,30.0,20,5.0,6.0,6.0,7.0,4.0,6.0,4.0,늘봄흑돼지
1.0,20.0,22,4.0,4.0,7.0,4.0,6.0,4.0,4.0,카페세탁쏘
1.0,20.0,26,2.0,3.0,2.0,4.0,2.0,7.0,3.0,엉알해안
0.0,20.0,35,2.0,2.0,1.0,1.0,4.0,6.0,5.0,델문도
0.0,30.0,6,3.0,1.0,7.0,5.0,2.0,7.0,4.0,해거름마을공원 인증센터
0.0,20.0,11,2.0,2.0,4.0,3.0,6.0,7.0,4.0,순천만 달밤야시장
0.0,50.0,8,1.0,1.0,2.0,2.0,2.0,4.0,5.0,외돌개 전망대
1.0,20.0,21,2.0,4.0,2.0,4.0,6.0,6.0,4.0,탑동광장
1.0,30.0,10,6.0,3.0,4.0,3.0,6.0,6.0,5.0,근포동굴
0.0,20.0,16,4.0,1.0,6.0,5.0,1.0,2.0,5.0,제주올레여행자센터
1.0,30.0,17,1.0,7.0,1.0,1.0,7.0,4.0,5.0,레인보우제주
1.0,40.0,36,2.0,3.0,5.0,3.0,2.0,6.0,5.0,중문색달해수욕장
1.0,30.0,11,3.0,3.0,3.0,3.0,4.0,5.0,4.0,금오름
1.0,20.0,8,1.0,1.0,5.0,4.0,5.0,4.0,3.0,산굼부리
1.0,20.0,5,2.0,2.0,4.0,4.0,3.0,4.0,4.0,롤링라이스 강화군청점
1.0,30.0,32,3.0,4.0,3.0,4.0,3.0,3.0,3.0,홍대패션거리
0.0,30.0,19,1.0,1.0,1.0,2.0,2.0,6.0,5.0,서귀포매일올레시장
1.0,30.0,7,2.0,3.0,4.0,2.0,6.0,4.0,5.0,치로리
0.0,30.0,9,1.0,1.0,7.0,1.0,1.0,7.0,5.0,낙천의자공원
1.0,20.0,5,2.0,4.0,4.0,5.0,6.0,6.0,5.0,우진해장국
0.0,30.0,23,1.0,1.0,1.0,1.0,2.0,7.0,5.0,제주스럽닭 서귀포올레점
1.0,20.0,4,4.0,2.0,4.0,4.0,2.0,6.0,3.0,성산일출봉 청운식당
0.0,40.0,5,1.0,7.0,7.0,7.0,7.0,7.0,4.0,비양도
1.0,30.0,22,3.0,2.0,4.0,4.0,4.0,5.0,5.0,섭섭이네
1.0,20.0,10,2.0,3.0,2.0,2.0,6.0,3.0,5.0,협재해수욕장
1.0,20.0,9,4.0,1.0,4.0,5.0,7.0,7.0,5.0,윈드1947카트테마파크
1.0,20.0,30,1.0,7.0,1.0,1.0,7.0,1.0,5.0,라바르
0.0,20.0,2,6.0,3.0,2.0,4.0,7.0,2.0,4.0,표선우동가게
1.0,20.0,14,3.0,4.0,4.0,4.0,7.0,5.0,4.0,탑동광장
1.0,30.0,7,4.0,3.0,2.0,4.0,6.0,1.0,5.0,이호테우해수욕장
1.0,20.0,12,4.0,2.0,4.0,4.0,2.0,6.0,3.0,새물카페
1.0,30.0,26,2.0,2.0,6.0,2.0,1.0,7.0,3.0,바다식탁
1.0,20.0,6,2.0,1.0,6.0,5.0,3.0,7.0,4.0,카카듀
1.0,30.0,43,4.0,1.0,4.0,5.0,6.0,6.0,5.0,올레길 15-B코스(한림-고내 올레)
1.0,20.0,5,2.0,1.0,2.0,5.0,3.0,7.0,4.0,롱플레이제주
0.0,30.0,12,3.0,2.0,4.0,2.0,1.0,2.0,5.0,달빛제주
1.0,20.0,10,2.0,1.0,6.0,4.0,6.0,1.0,4.0,성산일출봉
0.0,20.0,5,2.0,1.0,4.0,2.0,1.0,7.0,3.0,곽지해수욕장
1.0,40.0,16,2.0,3.0,5.0,3.0,2.0,6.0,4.0,쇠소깍복순이네식당
0.0,20.0,6,4.0,1.0,2.0,4.0,3.0,6.0,4.0,맨도롱국수집
1.0,50.0,8,2.0,2.0,2.0,6.0,2.0,6.0,5.0,서귀포매일올레시장
0.0,20.0,12,4.0,1.0,6.0,5.0,3.0,3.0,5.0,한담해안산책로
0.0,40.0,8,1.0,4.0,6.0,1.0,6.0,6.0,4.0,카페블루하우스모슬포
1.0,20.0,24,2.0,3.0,5.0,4.0,5.0,2.0,4.0,저지예술정보화마을
0.0,40.0,9,2.0,2.0,2.0,2.0,1.0,7.0,5.0,한라산둘레길 천아숲길
1.0,20.0,4,5.0,6.0,5.0,5.0,3.0,5.0,4.0,미미국수
1.0,30.0,72,4.0,1.0,4.0,5.0,6.0,6.0,5.0,환이네이태리식당
1.0,30.0,15,4.0,1.0,3.0,6.0,2.0,6.0,5.0,이호테우해수욕장
1.0,50.0,2,4.0,1.0,3.0,3.0,4.0,7.0,5.0,외돌개 전망대
1.0,30.0,26,4.0,3.0,5.0,5.0,5.0,6.0,5.0,코난해변
0.0,20.0,11,3.0,3.0,3.0,4.0,3.0,4.0,5.0,두부랑현미랑
0.0,40.0,2,1.0,4.0,2.0,2.0,6.0,1.0,5.0,전등사
0.0,30.0,20,1.0,1.0,2.0,1.0,6.0,7.0,5.0,리엘루
1.0,20.0,16,2.0,2.0,6.0,3.0,6.0,6.0,4.0,퍼시픽리솜 더클리프카페&펍
0.0,20.0,16,1.0,1.0,1.0,3.0,6.0,7.0,5.0,황금어장
1.0,20.0,7,6.0,2.0,2.0,2.0,2.0,7.0,5.0,델문도 제주도립미술관점
0.0,40.0,4,4.0,3.0,2.0,4.0,7.0,7.0,4.0,장사금해수욕장
1.0,20.0,16,7.0,4.0,7.0,7.0,6.0,6.0,4.0,혼모심 사우나헬스
1.0,20.0,22,2.0,2.0,3.0,6.0,6.0,7.0,3.0,옹포83
1.0,30.0,21,2.0,1.0,4.0,2.0,5.0,7.0,4.0,임성반점
1.0,30.0,20,2.0,1.0,6.0,2.0,7.0,6.0,5.0,한림공원
0.0,20.0,29,4.0,1.0,6.0,5.0,3.0,3.0,5.0,호우호시
0.0,20.0,7,2.0,3.0,2.0,3.0,6.0,5.0,2.0,대천해수욕장 스카이바이크
0.0,40.0,10,4.0,1.0,1.0,2.0,1.0,6.0,5.0,동막해수욕장
1.0,30.0,10,1.0,2.0,1.0,4.0,3.0,5.0,5.0,와흘메밀농촌체험휴양마을
1.0,30.0,4,1.0,2.0,1.0,4.0,3.0,5.0,5.0,롱플레이제주
1.0,30.0,6,2.0,2.0,5.0,3.0,3.0,6.0,4.0,한라산 삼각봉대피소
0.0,30.0,8,2.0,2.0,2.0,4.0,4.0,7.0,4.0,고스트타운
1.0,20.0,9,2.0,3.0,5.0,3.0,2.0,6.0,3.0,유니식탁
0.0,20.0,41,4.0,3.0,6.0,3.0,6.0,3.0,4.0,용소담
1.0,30.0,10,4.0,2.0,5.0,4.0,3.0,6.0,5.0,카멜리아힐
1.0,30.0,5,4.0,1.0,6.0,3.0,3.0,7.0,4.0,퍼스트렌트카
0.0,30.0,2,1.0,6.0,1.0,3.0,6.0,6.0,5.0,아리
0.0,20.0,5,4.0,1.0,3.0,5.0,6.0,3.0,3.0,플레이스캠프제주
1.0,30.0,5,2.0,2.0,2.0,3.0,6.0,5.0,4.0,라바북스
0.0,40.0,4,1.0,1.0,7.0,1.0,3.0,6.0,5.0,카페목현
0.0,20.0,37,2.0,2.0,1.0,1.0,4.0,6.0,5.0,제주본참숯불갈비
1.0,30.0,5,1.0,1.0,1.0,3.0,1.0,7.0,5.0,월정리해수욕장
0.0,30.0,7,2.0,6.0,6.0,4.0,2.0,6.0,3.0,불닭공장 제주본점
1.0,20.0,5,3.0,1.0,3.0,2.0,5.0,6.0,5.0,너럭
1.0,40.0,2,1.0,3.0,4.0,2.0,7.0,3.0,1.0,제미니국수
1.0,20.0,8,6.0,1.0,6.0,4.0,6.0,7.0,4.0,모이소
0.0,40.0,16,1.0,4.0,3.0,1.0,7.0,4.0,5.0,서흘포 서사라점
1.0,20.0,20,4.0,1.0,3.0,2.0,7.0,4.0,3.0,도주제김밥
0.0,40.0,5,7.0,5.0,6.0,7.0,4.0,6.0,5.0,동복분식
1.0,20.0,8,2.0,3.0,5.0,3.0,2.0,6.0,5.0,협재해수욕장
1.0,20.0,13,4.0,1.0,1.0,3.0,1.0,7.0,5.0,이호테우등대
0.0,20.0,5,5.0,5.0,2.0,4.0,5.0,3.0,5.0,문도지오름
1.0,20.0,18,3.0,2.0,2.0,1.0,7.0,7.0,4.0,초밥공장
1.0,20.0,9,5.0,2.0,5.0,4.0,3.0,7.0,5.0,황우지선녀탕
1.0,30.0,18,4.0,5.0,3.0,2.0,7.0,2.0,5.0,구이마을
1.0,20.0,16,3.0,2.0,4.0,6.0,6.0,5.0,4.0,명자
0.0,30.0,3,2.0,5.0,6.0,4.0,6.0,1.0,4.0,온담국수 제주국제공항점
1.0,20.0,14,2.0,2.0,4.0,3.0,4.0,5.0,5.0,성산일출봉
1.0,20.0,21,4.0,1.0,7.0,5.0,6.0,7.0,5.0,보라지붕
1.0,20.0,6,2.0,5.0,5.0,5.0,4.0,5.0,4.0,카페미와
0.0,20.0,5,4.0,2.0,4.0,2.0,6.0,6.0,5.0,애월카페거리
1.0,20.0,11,4.0,5.0,3.0,5.0,5.0,2.0,4.0,항골
1.0,30.0,16,1.0,1.0,7.0,1.0,7.0,4.0,4.0,왈종미술관
1.0,50.0,2,2.0,1.0,2.0,2.0,2.0,2.0,5.0,따라비오름
1.0,30.0,4,2.0,3.0,4.0,1.0,4.0,5.0,5.0,서우봉
1.0,20.0,5,2.0,1.0,6.0,5.0,3.0,7.0,4.0,잇지제주
1.0,60.0,13,3.0,2.0,3.0,3.0,2.0,6.0,3.0,제주동문재래시장
0.0,40.0,9,1.0,1.0,2.0,3.0,2.0,4.0,4.0,가송식당
0.0,40.0,10,4.0,3.0,2.0,4.0,7.0,7.0,3.0,나로우주센터 우주과학관
0.0,30.0,18,4.0,1.0,4.0,5.0,5.0,4.0,5.0,욕지도할매바리스타
0.0,20.0,10,4.0,4.0,5.0,5.0,6.0,3.0,5.0,은희네해장국 서귀포점
1.0,20.0,32,2.0,3.0,4.0,3.0,5.0,5.0,4.0,느지리오름
0.0,20.0,20,2.0,2.0,2.0,2.0,3.0,1.0,1.0,애월항
1.0,30.0,13,2.0,3.0,4.0,3.0,4.0,5.0,1.0,기찬밥상
0.0,30.0,7,2.0,2.0,4.0,2.0,3.0,4.0,5.0,미친부엌
0.0,20.0,4,4.0,3.0,4.0,4.0,5.0,3.0,3.0,필름로그 제주점
1.0,20.0,20,5.0,2.0,3.0,6.0,4.0,3.0,5.0,협재해수욕장
0.0,40.0,5,2.0,2.0,4.0,4.0,3.0,6.0,4.0,스타벅스 영종도운서역점
1.0,20.0,5,4.0,4.0,2.0,5.0,1.0,2.0,5.0,어멍횟집
